lokasi,nama_komoditas,2016-12-01,2016-12-02,2016-12-03,2016-12-04,2016-12-05,2016-12-06,2016-12-07,2016-12-08,2016-12-09,2016-12-10,2016-12-11,2016-12-12,2016-12-13,2016-12-14,2016-12-15,2016-12-16,2016-12-17,2016-12-18,2016-12-19,2016-12-20,2016-12-21,2016-12-22,2016-12-23,2016-12-24,2016-12-25,2016-12-26,2016-12-27,2016-12-28,2016-12-29,2016-12-30,2016-12-31
"Pasar Baru","Tepung Terigu",7500,7500,0,0,7500,7500,7500,7500,7500,0,0,0,0,7500,7500,0,0,7500,7500,7500,7500,7500,7500,0,0,0,7500,7500,7500,7500,0
"Pasar Baru","Bawang Putih",0,35000,0,0,35000,35000,35000,35000,35000,0,0,0,0,35000,77500,0,0,35000,40000,45000,45000,45000,45000,0,0,0,60000,45000,45000,45000,0
"Pasar Baru","Cabe Keriting",70000,70000,0,0,70000,70000,70000,70000,70000,0,0,0,0,70000,70000,0,0,70000,67500,65000,65000,65000,65000,0,0,0,55000,55000,55000,55000,0
"Pasar Baru","Cabe Rawit",60000,60000,0,0,60000,60000,60000,60000,60000,0,0,0,0,85000,85000,0,0,85000,82500,80000,80000,80000,0,0,0,0,35000,100000,100000,100000,0
"Pasar Baru","Kacang Tanah",30000,30000,0,0,30000,30000,30000,30000,30000,0,0,0,0,30000,30000,0,0,30000,30000,30000,30000,30000,30000,0,0,0,30000,30000,30000,30000,0
"Pasar Baru","Ubi Kayu",3000,3000,0,0,3000,3000,3000,3000,3000,0,0,0,0,3000,3000,0,0,3000,3000,3000,3000,3000,3000,0,0,0,3000,3000,3000,3000,0
"Pasar Baru","Ubi Jalar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Baru",Jagung,10000,10000,0,0,10000,10000,10000,10000,10000,0,0,0,0,10000,10000,0,0,10000,10000,10000,10000,10000,10000,0,0,0,10000,10000,10000,10000,0
"Pasar Baru","Ikan Olahan",60000,60000,0,0,60000,60000,60000,60000,60000,0,0,0,0,60000,60000,0,0,60000,60000,60000,60000,60000,60000,0,0,0,0,60000,60000,60000,0
"Pasar Baru","Beras Premium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Baru","Minyak Goreng Curah",12000,12000,0,0,12000,12000,12000,0,12000,0,0,0,0,12000,12000,0,0,12000,12000,12000,12000,12000,12000,0,0,0,12000,12000,12000,12000,0
"Pasar Baru","Daging Ayam Kampung",70000,70000,0,0,70000,70000,70000,70000,70000,0,0,0,0,70000,70000,0,0,70000,70000,70000,70000,70000,70000,0,0,0,23000,70000,70000,70000,0
"Pasar Baru","Telur Ayam Kampung",45000,45000,0,0,45000,45000,45000,45000,45000,0,0,0,0,45000,45000,0,0,45000,45000,45000,45000,45000,45000,0,0,0,11000,15000,45000,45000,0
"Pasar Baru","Susu Kental Manis Merk Bendera",11000,11000,0,0,11000,11000,11000,11000,11000,0,0,0,0,11000,11000,0,0,11000,11000,11000,11000,11000,11000,0,0,0,9500,11000,11000,11000,0
"Pasar Baru","Susu Kental Manis Merk Indomilk",9500,9500,0,0,9500,9500,9500,9500,9500,0,0,0,0,9500,9500,0,0,9500,9500,9500,9500,9500,9500,0,0,0,36000,9500,9500,9500,0
"Pasar Baru","Garam Beryodium Bata",1500,1500,0,0,1500,1500,1500,1500,1500,0,0,0,0,1500,1500,0,0,1500,1500,1500,1500,1500,1500,0,0,0,1500,1500,1500,1500,0
"Pasar Baru","Garam Beryodium Halus",6000,6000,0,0,6000,6000,6000,6000,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,60000,6000,0,0,0,6000,6000,6000,6000,0
"Pasar Baru","Tepung Terigu Cakra Kembar",8000,8000,0,0,8000,8000,8000,8000,8000,0,0,0,0,8000,8000,0,0,8000,8000,8000,8000,8000,8000,0,0,0,8000,8000,8000,8000,0
"Pasar Baru","Tepung Terigu Kunci",7500,7500,0,0,7500,0,7500,7500,7500,0,0,0,0,7500,7500,0,0,7500,7500,7500,7500,7500,7500,0,0,0,7500,7500,7500,7500,0
"Pasar Baru","Mie Instan",2500,0,0,0,2500,2500,2500,2500,2500,0,0,0,0,2500,2500,0,0,2500,2500,2500,2500,2500,2500,0,0,0,2500,2500,2500,2500,0
"Pasar Baru","Cabe Rawit Hijau",40000,40000,0,0,0,50000,60000,60000,60000,0,0,0,0,75000,75000,0,0,75000,72500,70000,70000,70000,80000,0,0,0,100000,80000,80000,80000,0
"Pasar Baru","Kacang Hijau",22000,22000,0,0,22000,22000,22000,22000,22000,0,0,0,0,22000,22000,0,0,22000,22000,22000,22000,22000,22000,0,0,0,22000,22000,22000,22000,0
"Pasar Baru","Susu Bubuk Dancow",36000,36000,0,0,36000,36000,36000,36000,36000,0,0,0,0,36000,36000,0,0,36000,36000,36000,36000,36000,36000,0,0,0,36000,36000,36000,36000,0
"Pasar Baru","Susu Bubuk Indomilk",33500,33500,0,0,33500,33500,33500,33500,33500,0,0,0,0,33500,33500,0,0,33500,33500,33500,33500,33500,33500,0,0,0,33500,33500,33500,33500,0
"Pasar Baru","Ikan Kembung",35000,35000,0,0,35000,35000,35000,35000,35000,0,0,0,0,35000,35000,0,0,35000,35000,35000,35000,35000,35000,0,0,0,35000,35000,35000,35000,0
