lokasi,nama_komoditas,2014-11-01,2014-11-02,2014-11-03,2014-11-04,2014-11-05,2014-11-06,2014-11-07,2014-11-08,2014-11-09,2014-11-10,2014-11-11,2014-11-12,2014-11-13,2014-11-14,2014-11-15,2014-11-16,2014-11-17,2014-11-18,2014-11-19,2014-11-20,2014-11-21,2014-11-22,2014-11-23,2014-11-24,2014-11-25,2014-11-26,2014-11-27,2014-11-28,2014-11-29,2014-11-30
"Pasar Andir","Kacang Tanah",17000,17000,0,0,17000,17000,17000,17000,17000,0,0,17000,17000,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Ubi Kayu",3000,3000,0,0,3000,4000,3000,3000,3000,0,0,3000,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Ubi Jalar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir",Jagung,8000,8000,0,0,8000,8000,8000,8000,8000,0,0,8000,8000,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Ikan Olahan",45000,45000,0,0,45000,45000,45000,45000,45000,0,0,45000,45000,45000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Beras Premium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Minyak Goreng Curah",10500,10500,0,0,10500,10500,10500,10500,10500,0,0,10500,10500,10500,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Daging Ayam Kampung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Telur Ayam Kampung",40000,40000,0,0,40000,40000,40000,40000,40000,0,0,40000,40000,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Susu Kental Manis Merk Bendera",9500,9500,0,0,9500,9500,9500,9500,9500,0,0,9500,9500,9500,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Susu Kental Manis Merk Indomilk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Garam Beryodium Bata",1000,1000,0,0,1000,1000,1000,1000,1000,0,0,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Garam Beryodium Halus",4000,4000,0,0,3000,3000,3000,3000,3000,0,0,3000,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Tepung Terigu Cakra Kembar",7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Tepung Terigu Kunci",6500,6500,0,0,6500,6500,6500,6500,6500,0,0,6500,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Mie Instan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Cabe Rawit Hijau",35000,35000,0,0,35000,35000,35000,35000,35000,0,0,55000,55000,55000,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Kacang Hijau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Susu Bubuk Dancow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Susu Bubuk Indomilk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Ikan Kembung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
