id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,awal_pekerjaan,akhir_pekerjaan
4010589,"KECAMATAN BANDUNG KIDUL","Belanja makanan dan minuman kegiatan pembinaan kader posyandu",1800000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Batununggal,"Belanja Snack makanan dan minuman kegiatan pembinaan kader posyandu",APBD," 1800000",1.20.1.20.35.30.02.5.2.2.11.05,02-01-2015,31-12-2016
3870975,"KECAMATAN BANDUNG KIDUL","Faslitasi Pemberdayaan Lingkup RW Kel.Mengger",2000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Mengger,"Belanja alat tulis kantor di RW. 05 Kel.Mengger",APBD," 2000000",1.20.1.20.35.22.01.5.2.2.01.01,02-01-2015,31-12-2016
3595309,"KECAMATAN BANDUNG KIDUL","Peningkatan kualitas penanganan ketentraman dan ketertiban tingkat kecamatan dan kelurahan(Belanja ATK)",225000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan","Kecamatan Bandung Kidul","Peningkatan kualitas penanganan ketentraman dan ketertiban tingkat kecamatan dan kelurahan(Belanja ATK)",APBD," 225000",1.20.1.20.35.01.30.04.5.2.2.01.01,02-01-2015,31-12-2016
4025562,"KECAMATAN BANDUNG KIDUL","Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",1500000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Batununggal,"Snack Belanja Makanan dan Minuman Kegiatan Musrenbang Tk Kelurahan",APBD," 1500000",1.20.1.20.35.30.03.5.2.2.11.05,02-01-2015,31-12-2016
4025750,"KECAMATAN BANDUNG KIDUL","Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",3000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Batununggal,"Nasi Dus Monitoring dan Evaluasi Penataan Lingkungan",APBD," 3000000",1.20.1.20.35.30.03.5.2.2.11.05,02-01-2015,31-12-2016
3984800,"KECAMATAN BANDUNG KIDUL","Fasilitasi Pemberdayaan Lingkup LPM",2500000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Wates,"ATK untuk up date Data Profil Kelurahan ",APBD," 2500000",1.22.1.20.35.22.04.5.2.1.01.01,02-01-2015,31-12-2016
4025077,"KECAMATAN BANDUNG KIDUL","Penyediaan jasa komunikasi, sumber daya air dan listrik",1200000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Kujangsari,"Belanja Listrik Kel.Kujangsari",APBD," 1200000",1.20.1.20.35.22.01.02.5.2.2.03.03,02-01-2015,31-12-2016
3941381,"KECAMATAN BANDUNG KIDUL","Penyediaan bahan bacaan dan perundang-undangan",1200000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Wates,"Belanja surat kabar/majalah Kel.Wates",APBD," 1200000",1.20.1.20.35.01.01.15.5.2.2.03.05,02-01-2015,31-12-2016
4025060,"KECAMATAN BANDUNG KIDUL","Penyediaan jasa komunikasi, sumber daya air dan listrik",600000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Kujangsari,"Belanja Telepon Kel.Kujangsari",APBD," 600000",1.20.1.20.35.01.02.5.2.2.03.01,02-01-2015,31-12-2016
4010120,"KECAMATAN BANDUNG KIDUL","Penyediaan jasa komunikasi, sumber daya air dan listrik",1200000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Batununggal,"Belanja Telepon Kel.Batununggal",APBD," 1200000",1.20.1.20.35.01.02.5.2.2.03.01,02-01-2015,31-12-2016
