lokasi,nama_komoditas,2017-05-01,2017-05-02,2017-05-03,2017-05-04,2017-05-05,2017-05-06,2017-05-07,2017-05-08,2017-05-09,2017-05-10,2017-05-11,2017-05-12,2017-05-13,2017-05-14,2017-05-15,2017-05-16,2017-05-17,2017-05-18,2017-05-19,2017-05-20,2017-05-21,2017-05-22,2017-05-23,2017-05-24,2017-05-25,2017-05-26,2017-05-27,2017-05-28,2017-05-29,2017-05-30,2017-05-31
"Pasar Andir","Tepung Terigu",0,7500,7500,7500,7500,0,0,7500,7500,7500,0,7500,0,0,0,7500,7500,7500,7500,0,0,7500,0,7500,0,0,0,0,7500,7500,0
"Pasar Andir","Bawang Putih",0,50000,50000,50000,50000,0,0,50000,50000,50000,0,50000,0,0,0,50000,50000,50000,50000,0,0,50000,0,50000,0,0,0,0,50000,50000,0
"Pasar Andir","Cabe Keriting",0,30000,30000,30000,30000,0,0,30000,30000,30000,0,30000,0,0,0,30000,30000,30000,30000,0,0,30000,0,30000,0,0,0,0,20000,20000,0
"Pasar Andir","Cabe Rawit",0,50000,50000,50000,50000,0,0,55000,55000,55000,0,55000,0,0,0,55000,55000,55000,55000,0,0,55000,0,55000,0,0,0,0,45000,45000,0
"Pasar Andir","Kacang Tanah",0,25000,25000,25000,25000,0,0,25000,25000,25000,0,25000,0,0,0,25000,25000,25000,25000,0,0,25000,0,25000,0,0,0,0,25000,25000,0
"Pasar Andir","Ubi Kayu",0,3000,3000,3000,3000,0,0,3000,3000,3000,0,3000,0,0,0,3000,3000,3000,3000,0,0,3000,0,3000,0,0,0,0,3000,3000,0
"Pasar Andir","Ubi Jalar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir",Jagung,0,9000,9000,9000,9000,0,0,9000,9000,9000,0,9000,0,0,0,9000,9000,9000,9000,0,0,9000,0,9000,0,0,0,0,9000,9000,0
"Pasar Andir","Ikan Olahan",0,60000,60000,60000,60000,0,0,60000,60000,60000,0,60000,0,0,0,60000,60000,60000,60000,0,0,60000,0,60000,0,0,0,0,60000,60000,0
"Pasar Andir","Beras Premium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Minyak Goreng Curah",0,12000,12000,12000,12000,0,0,12000,12000,12000,0,12000,0,0,0,12000,12000,12000,12000,0,0,12000,0,12000,0,0,0,0,12000,12000,0
"Pasar Andir","Daging Ayam Kampung",0,70000,70000,70000,70000,0,0,70000,70000,70000,0,70000,0,0,0,70000,70000,70000,70000,0,0,70000,0,70000,0,0,0,0,70000,70000,0
"Pasar Andir","Telur Ayam Kampung",0,40000,40000,40000,40000,0,0,40000,40000,40000,0,40000,0,0,0,40000,40000,40000,40000,0,0,40000,0,40000,0,0,0,0,40000,40000,0
"Pasar Andir","Susu Kental Manis Merk Bendera",0,9500,9500,9500,9500,0,0,9500,9500,9500,0,9500,0,0,0,9500,9500,9500,9500,0,0,9500,0,9500,0,0,0,0,9500,9500,0
"Pasar Andir","Susu Kental Manis Merk Indomilk",0,9000,9000,9000,9000,0,0,9000,9000,9000,0,9000,0,0,0,9000,9000,9000,9000,0,0,9000,0,9000,0,0,0,0,9000,9000,0
"Pasar Andir","Garam Beryodium Bata",0,0,1000,1000,1000,0,0,1000,0,1000,0,1000,0,0,0,1000,1000,1000,0,0,0,0,0,1000,0,0,0,0,1000,0,0
"Pasar Andir","Garam Beryodium Halus",0,5000,5000,5000,5000,0,0,5000,5000,5000,0,5000,0,0,0,5000,5000,5000,5000,0,0,5000,0,5000,0,0,0,0,5000,5000,0
"Pasar Andir","Tepung Terigu Cakra Kembar",0,7500,7500,7500,7500,0,0,7500,7500,7500,0,7500,0,0,0,7500,7500,7500,7500,0,0,7500,0,7500,0,0,0,0,7500,7500,0
"Pasar Andir","Tepung Terigu Kunci",0,7000,7000,7000,7000,0,0,7000,7000,7000,0,7000,0,0,0,7000,7000,7000,7000,0,0,7000,0,7000,0,0,0,0,7000,7000,0
"Pasar Andir","Mie Instan",0,2000,2000,2000,2000,0,0,2000,2000,2000,0,2000,0,0,0,2000,2000,2000,2000,0,0,2000,0,2000,0,0,0,0,2000,2000,0
"Pasar Andir","Cabe Rawit Hijau",0,40000,40000,40000,40000,0,0,40000,40000,40000,0,40000,0,0,0,40000,40000,40000,40000,0,0,25000,0,25000,0,0,0,0,20000,20000,0
"Pasar Andir","Kacang Hijau",0,21000,21000,21000,21000,0,0,21000,21000,21000,0,21000,0,0,0,21000,21000,21000,21000,0,0,21000,0,21000,0,0,0,0,21000,21000,0
"Pasar Andir","Susu Bubuk Dancow",0,35000,35000,35000,35000,0,0,35000,35000,35000,0,35000,0,0,0,35000,35000,35000,35000,0,0,35000,0,35000,0,0,0,0,35000,35000,0
"Pasar Andir","Susu Bubuk Indomilk",0,32000,32000,32000,32000,0,0,32000,32000,32000,0,32000,0,0,0,32000,32000,32000,32000,0,0,32000,0,32000,0,0,0,0,32000,32000,0
"Pasar Andir","Ikan Kembung",0,32000,0,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,0,32000,0,0,32000,0,0,0,0,0,0,0,32000,0
