id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,awal_pekerjaan,akhir_pekerjaan
3292596,"KECAMATAN CINAMBO","Penyediaan barang cetakan dan penggandaan",6100000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Cisaranten Wetan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 6100000",1.20.38.04.5.2.01.11,02-01-2015,31-12-2016
3292621,"KECAMATAN CINAMBO","Penyediaan makanan dan minuman",15640000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Cisaranten Wetan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 15640000",1.20.38.04.5.2.01.17,02-01-2015,31-12-2016
3302282,"KECAMATAN CINAMBO","Fasilitasi Peningkatan Pelayanan Kepada Masyarakat",41800000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Pakemitan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 41800000",1.20.38.02.5.2.30.07,02-01-2015,31-12-2016
3292415,"KECAMATAN CINAMBO","Penyediaan barang cetakan dan penggandaan",6500000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Babakan Penghulu","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 6500000",1.20.38.05.5.2.01.11,02-01-2015,31-12-2016
3301458,"KECAMATAN CINAMBO","Fasilitasi Peningkatan Perekonomian Masyarakat Kecamatan dan Kelurahan",10950000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Pakemitan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 10950000",1.20.38.02.5.2.30.01,02-01-2015,31-12-2016
3292660,"KECAMATAN CINAMBO","Fasilitasi Pemberdayaan Lingkup LPM",100000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Cisaranten Wetan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 100000000",1.20.38.04.5.2.22.04,02-01-2015,31-12-2016
3292434,"KECAMATAN CINAMBO","Penyediaan makanan dan minuman",12900000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Babakan Penghulu","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 12900000",1.20.38.05.5.2.01.17,02-01-2015,31-12-2016
3292689,"KECAMATAN CINAMBO","Fasilitasi Peningkatan Pemerintahan Umum Kecamatan dan Kelurahan",104583000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Cisaranten Wetan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 104583000",1.20.38.04.5.2.30.05,02-01-2015,31-12-2016
3302142,"KECAMATAN CINAMBO","Fasilitasi Peningkatan Pemerintahan Umum Kecamatan dan Kelurahan",99960000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Pakemitan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 99960000",1.20.38.02.5.2.30.05,02-01-2015,31-12-2016
3292237,"KECAMATAN CINAMBO","Pengembangan dan Pemeliharaan Sistem Informasi",12500000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kecamatan Cinambo","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 12500000",1.20.38.01.5.2.23.12,02-01-2015,31-12-2016
3379720,"KECAMATAN CINAMBO","Fasilitasi Pemberdayaan Lingkup RW",331500000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Cisaranten Wetan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 331500000",1.20.38.04.5.2.22.01,02-01-2015,31-12-2016
3292318,"KECAMATAN CINAMBO","Peningkatan Kualitas Penanganan Ketentraman dan Ketertiban Tingkat Kecamatan dan Kelurahan",466800000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kecamatan Cinambo","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 466800000",1.20.38.01.5.2.30.04,02-01-2015,31-12-2016
3292329,"KECAMATAN CINAMBO","Fasilitasi Peningkatan Pemerintahan Umum Kecamatan dan Kelurahan",80775000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kecamatan Cinambo","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 80775000",1.20.38.01.5.2.30.05,02-01-2015,31-12-2016
3292249,"KECAMATAN CINAMBO","Fasilitasi Peningkatan Perekonomian Masyarakat Kecamatan dan Kelurahan",11650000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kecamatan Cinambo","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 11650000",1.20.38.01.5.2.30.01,02-01-2015,31-12-2016
3292503,"KECAMATAN CINAMBO","Fasilitasi Peningkatan Perekonomian Masyarakat Kecamatan dan Kelurahan",8350000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Babakan Penghulu","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 8350000",1.20.38.05.5.2.30.01,02-01-2015,31-12-2016
3301156,"KECAMATAN CINAMBO","Fasilitasi Pemberdayaan Lingkup Karang Taruna",100000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Pakemitan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 100000000",1.20.38.02.5.2.22.03,02-01-2015,31-12-2016
3292115,"KECAMATAN CINAMBO","Penyediaan barang cetakan dan penggandaan",14000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kecamatan Cinambo","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 14000000",1.20.38.01.5.2.01.11,02-01-2015,31-12-2016
