lokasi,nama_komoditas,2017-01-01,2017-01-02,2017-01-03,2017-01-04,2017-01-05,2017-01-06,2017-01-07,2017-01-08,2017-01-09,2017-01-10,2017-01-11,2017-01-12,2017-01-13,2017-01-14,2017-01-15,2017-01-16,2017-01-17,2017-01-18,2017-01-19,2017-01-20,2017-01-21,2017-01-22,2017-01-23,2017-01-24,2017-01-25,2017-01-26,2017-01-27,2017-01-28,2017-01-29,2017-01-30,2017-01-31
"Pasar Andir","Tepung Terigu",0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500
"Pasar Andir","Bawang Putih",0,34000,34000,34000,34000,34000,0,0,34000,34000,34000,34000,34000,0,0,34000,34000,34000,34000,34000,0,0,34000,34000,30500,34000,34000,0,0,34000,34000
"Pasar Andir","Cabe Keriting",0,45000,45000,45000,45000,45000,0,0,45000,45000,45000,45000,45000,0,0,45000,45000,45000,45000,45000,0,0,45000,45000,29750,45000,45000,0,0,50000,50000
"Pasar Andir","Cabe Rawit",0,90000,95000,100000,107500,115000,0,57500,115000,115000,115000,115000,115000,0,0,115000,115000,115000,115000,115000,0,0,115000,140000,140000,140000,140000,0,0,130000,130000
"Pasar Andir","Kacang Tanah",0,27000,27000,27000,27000,27000,0,13500,27000,27000,27000,27000,27000,0,0,27000,27000,27000,27000,27000,0,0,27000,27000,27000,27000,27000,0,0,27000,27000
"Pasar Andir","Ubi Kayu",0,3000,3000,3000,3000,3000,0,0,3000,3000,3000,3000,3000,0,0,3000,3000,3000,3000,3000,0,0,15000,3000,3000,3000,3000,0,0,3000,3000
"Pasar Andir","Ubi Jalar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir",Jagung,0,9000,9000,9000,9000,9000,0,0,9000,9000,9000,9000,9000,0,0,9000,9000,9000,9000,9000,0,0,9000,9000,9000,9000,9000,0,0,9000,9000
"Pasar Andir","Ikan Olahan",0,60000,60000,60000,60000,60000,0,30000,60000,60000,60000,60000,60000,0,0,60000,60000,60000,60000,60000,0,0,60000,60000,60000,60000,60000,0,0,60000,60000
"Pasar Andir","Beras Premium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Minyak Goreng Curah",0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000
"Pasar Andir","Daging Ayam Kampung",0,70000,70000,70000,70000,70000,0,35000,70000,70000,70000,70000,70000,0,0,70000,70000,51000,32000,70000,0,0,70000,70000,70000,70000,70000,0,0,70000,70000
"Pasar Andir","Telur Ayam Kampung",0,40000,40000,40000,40000,40000,0,20000,40000,40000,40000,40000,40000,0,0,40000,40000,40000,40000,40000,0,0,40000,40000,40000,40000,40000,0,0,40000,40000
"Pasar Andir","Susu Kental Manis Merk Bendera",0,9500,9500,9500,9500,9500,0,4750,9500,9500,9500,9500,9500,0,0,9500,9500,9500,9500,9500,0,0,9500,9500,9500,9500,9500,0,0,9500,9500
"Pasar Andir","Susu Kental Manis Merk Indomilk",0,9000,9000,9000,9000,9000,0,4500,9000,9000,9000,9000,9000,0,0,9000,9000,9000,9000,9000,0,0,9000,9000,9000,9000,9000,0,0,9000,9000
"Pasar Andir","Garam Beryodium Bata",0,1000,1000,1000,1000,1000,0,500,1000,1000,1000,1000,1000,0,0,1000,1000,1000,1000,1000,0,0,1000,1000,1000,1000,1000,0,0,1000,1000
"Pasar Andir","Garam Beryodium Halus",0,5000,5000,5000,5000,5000,0,0,5000,5000,5000,5000,5000,0,0,5000,5000,5000,5000,5000,0,0,5000,5000,5000,5000,5000,0,0,5000,5000
"Pasar Andir","Tepung Terigu Cakra Kembar",0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500
"Pasar Andir","Tepung Terigu Kunci",0,7000,7000,7000,7000,7000,0,3500,7000,7000,7000,7000,7000,0,0,7000,7000,7000,7000,7000,0,0,7000,7000,7000,7000,7000,0,0,7000,7000
"Pasar Andir","Mie Instan",0,2000,2000,2000,2000,2000,0,0,2000,2000,2000,2000,2000,0,0,2000,2000,2000,2000,2000,0,0,2000,2000,2000,2000,2000,0,0,2000,2000
"Pasar Andir","Cabe Rawit Hijau",0,75000,85000,95000,95000,95000,0,47500,95000,95000,95000,95000,95000,0,0,95000,95000,95000,95000,95000,0,0,95000,95000,95000,95000,95000,0,0,75000,75000
"Pasar Andir","Kacang Hijau",0,21000,21000,21000,21000,21000,0,10500,21000,21000,21000,21000,21000,0,0,21000,21000,21000,21000,21000,0,0,21000,21000,21000,21000,21000,0,0,21000,21000
"Pasar Andir","Susu Bubuk Dancow",0,35000,35000,35000,35000,35000,0,17500,35000,35000,35000,35000,35000,0,0,35000,35000,35000,35000,35000,0,0,35000,35000,35000,35000,35000,0,0,35000,35000
"Pasar Andir","Susu Bubuk Indomilk",0,32000,32000,32000,32000,32000,0,16000,32000,32000,32000,32000,32000,0,0,32000,32000,32000,32000,32000,0,0,32000,32000,32000,32000,32000,0,0,32000,32000
"Pasar Andir","Ikan Kembung",0,32000,32000,32000,32000,32000,0,16000,32000,32000,32000,32000,32000,0,0,32000,32000,32000,32000,32000,0,0,32000,32000,32000,32000,32000,0,0,32000,32000
